지역,umdNm,aptNm,buildYear,addr,excluUseAr,floor,dealYear,dealMonth,dealDay,dealAmount_만원,dealAmount_억
서울 강동구,강일동,강일리버파크7단지,2009,아리수로98길,59.88,2,2026,4,13,108000,10.8
서울 강동구,강일동,강일리버파크7단지,2009,아리수로98길,59.88,11,2026,4,11,100000,10.0
서울 강동구,상일동,강동리엔파크14단지,2021,고덕로98길,59.94,9,2026,4,10,105000,10.5
서울 강동구,천호동,천호동삼성아파트,1997,성안로25길,59.86,6,2026,4,10,97000,9.7
서울 강동구,강일동,강동리버스트8단지,2021,아리수로93나길,59.97,2,2026,4,8,105000,10.5
서울 강동구,성내동,현대,1987,천호옛12길,59.36,2,2026,4,1,90000,9.0
서울 강동구,천호동,천호동삼성아파트,1997,성안로25길,59.86,13,2026,4,7,104000,10.4
서울 강동구,둔촌동,현대4,1996,진황도로61길,58.3,7,2026,4,4,107000,10.7
서울 강동구,상일동,강동리엔파크14단지,2021,고덕로98길,59.94,11,2026,4,4,100000,10.0
서울 강동구,상일동,강동리엔파크14단지,2021,고덕로98길,59.94,1,2026,4,4,94800,9.48
서울 강동구,성내동,둔촌역청구,1999,풍성로,59.87,18,2026,5,1,102500,10.25
서울 강동구,성내동,라움포레,2020,천호옛6길,59.05,6,2026,5,11,90000,9.0
서울 강동구,성내동,둔촌역청구,1999,풍성로,59.87,7,2026,5,4,98000,9.8
서울 강동구,성내동,올림픽파크한양수자인,2016,성내로,59.55,22,2026,5,16,104580,10.46
서울 강동구,천호동,천호동삼성아파트,1997,성안로25길,59.86,6,2026,5,17,103000,10.3
서울 강동구,둔촌동,현대4,1996,진황도로61길,59.49,8,2026,5,16,95000,9.5
서울 강동구,성내동,둔촌역청구,1999,풍성로,59.96,5,2026,5,16,109000,10.9
서울 강동구,성내동,현대,1987,천호옛12길,59.36,2,2026,6,2,90000,9.0
서울 강동구,성내동,현대,1987,천호옛12길,59.36,7,2026,7,10,102000,10.2
서울 강동구,성내동,둔촌역청구,1999,풍성로,59.87,8,2026,7,9,103000,10.3
경기 수원시 장안구,정자동,화서역파크푸르지오,2021,대평로,59.78,17,2026,1,21,102000,10.2
경기 수원시 장안구,정자동,화서역파크푸르지오,2021,대평로,59.78,17,2026,1,22,97500,9.75
경기 수원시 장안구,정자동,화서역파크푸르지오,2021,대평로,59.78,9,2026,1,21,97000,9.7
경기 수원시 장안구,정자동,화서역파크푸르지오,2021,대평로,59.78,11,2026,1,17,98800,9.88
경기 수원시 장안구,정자동,화서역파크푸르지오,2021,대평로,59.78,22,2026,2,4,108000,10.8
경기 수원시 장안구,정자동,화서역파크푸르지오,2021,대평로,59.78,22,2026,2,6,99800,9.98
경기 수원시 장안구,정자동,화서역파크푸르지오,2021,대평로,59.98,3,2026,5,11,108000,10.8
경기 수원시 장안구,정자동,화서역파크푸르지오,2021,대평로,59.98,8,2026,6,21,105000,10.5
경기 수원시 장안구,정자동,화서역파크푸르지오,2021,대평로,59.78,4,2026,7,5,109500,10.95
경기 수원시 팔달구,매교동,매교역푸르지오SKVIEW,2023,인계로,59.94,13,2026,7,30,93000,9.3
경기 수원시 팔달구,매교동,매교역푸르지오SKVIEW,2023,인계로,59.88,12,2026,7,25,90000,9.0
경기 수원시 팔달구,매교동,매교역푸르지오SKVIEW,2023,인계로,59.94,5,2026,7,22,90000,9.0
경기 수원시 팔달구,매교동,매교역푸르지오SKVIEW,2023,인계로,59.88,11,2026,7,10,91000,9.1
경기 수원시 팔달구,매교동,매교역푸르지오SKVIEW,2023,인계로,59.94,7,2026,8,8,91000,9.1
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,25,2026,1,27,103500,10.35
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9831,20,2026,1,24,109000,10.9
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,12,2026,1,10,102000,10.2
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,4,2026,1,9,95000,9.5
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,6,2026,1,3,100000,10.0
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,22,2026,2,27,109500,10.95
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.98,23,2026,2,23,90000,9.0
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,25,2026,2,21,103000,10.3
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,11,2026,2,21,105000,10.5
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,29,2026,2,14,107000,10.7
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,11,2026,2,12,105000,10.5
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9831,14,2026,2,4,109000,10.9
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.98,9,2026,3,7,90000,9.0
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,21,2026,3,18,105500,10.55
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9718,25,2026,3,14,105000,10.5
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,10,2026,3,11,109700,10.97
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9718,5,2026,3,6,109500,10.95
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9718,7,2026,3,3,106500,10.65
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9718,17,2026,4,29,106500,10.65
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,5,2026,4,22,90700,9.07
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9718,21,2026,4,18,106500,10.65
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,8,2026,4,16,90700,9.07
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,25,2026,4,13,96000,9.6
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,7,2026,4,4,91500,9.15
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,21,2026,4,3,96000,9.6
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,15,2026,4,1,107000,10.7
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9718,9,2026,5,30,108000,10.8
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,11,2026,5,7,106000,10.6
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,11,2026,5,23,109500,10.95
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,11,2026,5,19,96000,9.6
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,4,2026,5,14,90000,9.0
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,12,2026,5,8,105000,10.5
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9718,9,2026,5,8,108000,10.8
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9831,6,2026,5,1,105000,10.5
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.98,14,2026,5,1,95000,9.5
경기 수원시 영통구,원천동,광교호반베르디움,2014,광교호수공원로,59.9306,25,2026,5,1,102500,10.25
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.98,15,2026,6,30,96500,9.65
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,11,2026,6,29,103000,10.3
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.98,19,2026,6,29,97000,9.7
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.98,5,2026,6,26,100000,10.0
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,22,2026,6,23,99000,9.9
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.98,17,2026,6,23,96500,9.65
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,4,2026,6,23,95400,9.54
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,2,2026,6,12,95500,9.55
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.98,10,2026,6,11,94400,9.44
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.98,17,2026,6,6,96900,9.69
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,20,2026,6,5,97400,9.74
경기 수원시 영통구,망포동,영통SKVIEW,2016,영통로200번길,59.5404,19,2026,7,31,90000,9.0
경기 수원시 영통구,망포동,영통아이파크캐슬2단지,2019,덕영대로,59.83,4,2026,7,31,92000,9.2
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.98,24,2026,7,20,103000,10.3
경기 수원시 영통구,망포동,그대가프리미어,2010,덕영대로1484번길,59.9754,16,2026,7,17,100000,10.0
경기 수원시 영통구,망포동,영통아이파크캐슬2단지,2019,덕영대로,59.83,19,2026,7,13,94500,9.45
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.98,27,2026,7,4,98000,9.8
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,27,2026,7,4,98000,9.8
경기 수원시 영통구,망포동,영통아이파크캐슬3단지,2022,망포로84번길,59.92,11,2026,8,12,90000,9.0
경기 수원시 영통구,망포동,영통아이파크캐슬1단지,2019,덕영대로,59.83,22,2026,8,6,107000,10.7
경기 성남시 수정구,단대동,단대푸르지오,2012,산성대로437번길,59.8,16,2026,1,30,105000,10.5
경기 성남시 수정구,단대동,단대푸르지오,2012,산성대로437번길,59.85,3,2026,1,23,103000,10.3
경기 성남시 수정구,단대동,단대푸르지오,2012,산성대로437번길,59.85,23,2026,1,1,102500,10.25
경기 성남시 수정구,단대동,단대푸르지오,2012,산성대로437번길,59.8,8,2026,2,14,108000,10.8
경기 성남시 수정구,단대동,단대푸르지오,2012,산성대로437번길,59.85,1,2026,2,9,106500,10.65
경기 성남시 수정구,단대동,단대푸르지오,2012,산성대로437번길,59.85,1,2026,3,15,108000,10.8
경기 성남시 수정구,단대동,코오롱하늘채,2013,단대로15번길,59.6784,3,2026,4,30,92500,9.25
경기 성남시 수정구,단대동,단대푸르지오,2012,산성대로437번길,59.72,1,2026,4,26,101000,10.1
경기 성남시 수정구,신흥동,산성역포레스티아,2020,수정로,59.84,24,2026,4,16,91000,9.1
경기 성남시 중원구,여수동,산들마을2단지,2015,여수울로,59.94,7,2026,1,30,104500,10.45
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,18,2026,1,30,97000,9.7
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.9,16,2026,1,30,99000,9.9
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,22,2026,1,28,100000,10.0
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,4,2026,1,28,98000,9.8
경기 성남시 중원구,중앙동,중앙동힐스테이트2차,2014,시민로,59.98,7,2026,1,21,93000,9.3
경기 성남시 중원구,중앙동,중앙동힐스테이트2차,2014,시민로,59.98,7,2026,1,24,91000,9.1
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,10,2026,1,17,96000,9.6
경기 성남시 중원구,금광동,e편한세상금빛그랑메종4단지,2023,금광로,59.98,27,2026,1,17,104000,10.4
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.9,18,2026,1,17,97700,9.77
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,17,2026,1,17,98000,9.8
경기 성남시 중원구,금광동,e편한세상금빛그랑메종4단지,2023,금광로,59.95,9,2026,1,16,105000,10.5
경기 성남시 중원구,중앙동,롯데캐슬,2012,희망로,59.94,12,2026,1,10,96000,9.6
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,12,2026,2,28,105000,10.5
경기 성남시 중원구,중앙동,중앙동힐스테이트1차,2012,시민로66번길,59.98,6,2026,2,28,94000,9.4
경기 성남시 중원구,중앙동,중앙동힐스테이트1차,2012,시민로66번길,59.98,7,2026,2,28,94000,9.4
경기 성남시 중원구,금광동,e편한세상금빛그랑메종4단지,2023,금광로,59.98,9,2026,2,28,109800,10.98
경기 성남시 중원구,여수동,산들마을2단지,2015,여수울로,59.94,13,2026,2,20,99500,9.95
경기 성남시 중원구,중앙동,중앙동힐스테이트2차,2014,시민로,59.98,4,2026,2,23,94000,9.4
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,18,2026,2,15,90000,9.0
경기 성남시 중원구,중앙동,롯데캐슬,2012,희망로,59.94,10,2026,2,21,104000,10.4
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,5,2026,2,13,102000,10.2
경기 성남시 중원구,금광동,e편한세상금빛그랑메종2단지,2023,금광로,59.95,8,2026,2,14,102000,10.2
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.98,1,2026,2,13,101500,10.15
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,6,2026,2,13,101000,10.1
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.95,10,2026,2,13,101500,10.15
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,4,2026,2,11,99000,9.9
경기 성남시 중원구,금광동,e편한세상금빛그랑메종2단지,2023,금광로,59.95,2,2026,2,10,94500,9.45
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,25,2026,2,7,102800,10.28
경기 성남시 중원구,여수동,산들마을2단지,2015,여수울로,59.94,9,2026,2,4,98900,9.89
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,6,2026,2,2,96000,9.6
경기 성남시 중원구,중앙동,중앙동힐스테이트2차,2014,시민로,59.98,14,2026,3,25,101000,10.1
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,6,2026,3,29,98000,9.8
경기 성남시 중원구,중앙동,중앙동힐스테이트1차,2012,시민로66번길,59.98,9,2026,3,21,97000,9.7
경기 성남시 중원구,중앙동,중앙동힐스테이트2차,2014,시민로,59.98,13,2026,3,21,98000,9.8
경기 성남시 중원구,금광동,e편한세상금빛그랑메종4단지,2023,금광로,59.95,16,2026,3,17,108000,10.8
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,12,2026,3,14,100600,10.06
경기 성남시 중원구,중앙동,중앙동힐스테이트2차,2014,시민로,59.98,6,2026,3,12,95000,9.5
경기 성남시 중원구,중앙동,롯데캐슬,2012,희망로,59.93,3,2026,3,12,104000,10.4
경기 성남시 중원구,중앙동,롯데캐슬,2012,희망로,59.94,6,2026,4,29,107000,10.7
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.98,14,2026,4,29,100000,10.0
경기 성남시 중원구,금광동,e편한세상금빛그랑메종4단지,2023,금광로,59.95,4,2026,4,25,105000,10.5
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,14,2026,4,25,104000,10.4
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,8,2026,4,24,103000,10.3
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,28,2026,4,23,101500,10.15
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,13,2026,4,21,100500,10.05
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,13,2026,4,18,105000,10.5
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.98,4,2026,4,18,103000,10.3
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,15,2026,4,18,100000,10.0
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.95,14,2026,4,16,101000,10.1
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,25,2026,4,15,100000,10.0
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.9,20,2026,4,13,103500,10.35
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.95,11,2026,4,13,102000,10.2
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,12,2026,4,9,100500,10.05
경기 성남시 중원구,금광동,e편한세상금빛그랑메종2단지,2023,금광로,59.95,16,2026,4,6,101000,10.1
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,8,2026,4,5,100500,10.05
경기 성남시 중원구,중앙동,중앙동힐스테이트1차,2012,시민로66번길,59.98,2,2026,4,5,95000,9.5
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.9,7,2026,4,1,103000,10.3
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,3,2026,5,31,102300,10.23
경기 성남시 중원구,중앙동,중앙동힐스테이트2차,2014,시민로,59.98,4,2026,5,27,104000,10.4
경기 성남시 중원구,금광동,e편한세상금빛그랑메종2단지,2023,금광로,59.95,4,2026,5,25,102300,10.23
경기 성남시 중원구,금광동,e편한세상금빛그랑메종2단지,2023,금광로,59.95,15,2026,5,25,104500,10.45
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,6,2026,5,25,105000,10.5
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.9,3,2026,5,24,101000,10.1
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,23,2026,5,20,100000,10.0
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,6,2026,5,18,100000,10.0
경기 성남시 중원구,금광동,e편한세상금빛그랑메종2단지,2023,금광로,59.9,13,2026,5,18,103000,10.3
경기 성남시 중원구,금광동,e편한세상금빛그랑메종2단지,2023,금광로,59.9,6,2026,5,16,102000,10.2
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.98,19,2026,5,15,103300,10.33
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,9,2026,5,9,101000,10.1
경기 성남시 중원구,중앙동,롯데캐슬,2012,희망로,59.94,8,2026,5,9,108000,10.8
경기 성남시 중원구,중앙동,롯데캐슬,2012,희망로,59.93,15,2026,5,9,109000,10.9
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.95,17,2026,5,9,102000,10.2
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,24,2026,5,8,101500,10.15
경기 성남시 중원구,금광동,e편한세상금빛그랑메종4단지,2023,금광로,59.98,6,2026,5,8,108000,10.8
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,9,2026,5,8,100600,10.06
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,25,2026,5,7,102000,10.2
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,5,2026,5,4,103000,10.3
경기 성남시 중원구,금광동,e편한세상금빛그랑메종2단지,2023,금광로,59.95,5,2026,6,29,106000,10.6
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,8,2026,6,23,108000,10.8
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,8,2026,6,24,109000,10.9
경기 성남시 중원구,중앙동,롯데캐슬,2012,희망로,59.94,7,2026,6,20,108000,10.8
경기 성남시 중원구,금광동,한양수자인성남마크뷰,2021,광명로,59.8886,5,2026,6,19,90000,9.0
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,13,2026,6,13,108500,10.85
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,9,2026,6,10,105000,10.5
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,4,2026,6,8,104400,10.44
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,8,2026,6,7,108500,10.85
경기 성남시 중원구,금광동,e편한세상금빛그랑메종5단지,2023,금광로,59.98,3,2026,6,6,104700,10.47
경기 성남시 중원구,금광동,e편한세상금빛그랑메종2단지,2023,금광로,59.95,12,2026,6,1,104000,10.4
경기 성남시 중원구,중앙동,중앙동힐스테이트2차,2014,시민로,59.98,11,2026,7,23,105000,10.5
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.98,6,2026,7,26,109750,10.97
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.98,6,2026,7,18,108000,10.8
경기 성남시 중원구,중앙동,롯데캐슬,2012,희망로,59.93,1,2026,7,15,102000,10.2
경기 성남시 중원구,금광동,한양수자인성남마크뷰,2021,광명로,59.8886,21,2026,7,12,92000,9.2
경기 성남시 중원구,중앙동,중앙동힐스테이트1차,2012,시민로66번길,59.98,6,2026,7,11,105000,10.5
경기 성남시 중원구,중앙동,중앙동힐스테이트2차,2014,시민로,59.98,4,2026,7,4,101500,10.15
경기 성남시 중원구,금광동,한양수자인성남마크뷰,2021,광명로,59.8423,4,2026,8,3,90500,9.05
경기 성남시 중원구,여수동,산들마을2단지,2015,여수울로,59.98,5,2026,8,3,107000,10.7
경기 성남시 중원구,금광동,e편한세상금빛그랑메종3단지,2023,금광로,59.95,1,2026,8,4,103000,10.3
경기 성남시 분당구,정자동,느티마을(4단지)(공무원),1994,느티로,58.19,2,2026,1,29,105000,10.5
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.19,12,2026,1,31,94000,9.4
경기 성남시 분당구,구미동,무지개(12단지)(주공),1995,미금로22번길,58.14,8,2026,1,19,105000,10.5
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,3,2026,1,26,93000,9.3
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,9,2026,1,29,100000,10.0
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,8,2026,1,28,106000,10.6
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.19,10,2026,1,20,95000,9.5
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,10,2026,1,29,98800,9.88
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.19,6,2026,1,28,95000,9.5
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,9,2026,1,28,105000,10.5
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.19,10,2026,1,8,95000,9.5
경기 성남시 분당구,정자동,느티마을(3단지)(공무원),1994,느티로,58.71,8,2026,1,15,105100,10.51
경기 성남시 분당구,구미동,무지개(12단지)(주공),1995,미금로22번길,59.98,22,2026,1,23,108000,10.8
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,14,2026,1,23,97000,9.7
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,59.98,13,2026,1,19,100000,10.0
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,14,2026,1,20,96000,9.6
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,58.92,2,2026,1,19,97000,9.7
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.19,6,2026,1,17,95000,9.5
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,10,2026,1,16,93000,9.3
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,9,2026,1,13,95000,9.5
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,59.98,8,2026,1,13,94000,9.4
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,10,2026,1,12,96500,9.65
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,12,2026,1,9,93800,9.38
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,59.98,14,2026,1,7,99800,9.98
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,9,2026,1,3,93000,9.3
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,7,2026,1,2,94000,9.4
경기 성남시 분당구,구미동,무지개(12단지)(주공),1995,미금로22번길,59.98,1,2026,2,21,97000,9.7
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,11,2026,2,27,107500,10.75
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,13,2026,2,23,105000,10.5
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,19,2026,2,24,103500,10.35
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,59.98,18,2026,2,13,104000,10.4
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,58.92,3,2026,2,10,106000,10.6
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,10,2026,2,10,91500,9.15
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,12,2026,2,7,94800,9.48
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,59.98,8,2026,2,9,103000,10.3
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,1,2026,2,7,90000,9.0
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,10,2026,2,5,100000,10.0
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,19,2026,2,4,95000,9.5
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,15,2026,2,4,104000,10.4
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,58.92,3,2026,2,3,104000,10.4
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,3,2026,3,28,100000,10.0
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,2,2026,3,20,91700,9.17
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,59.98,20,2026,3,13,104900,10.49
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.19,12,2026,3,11,105000,10.5
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,58.92,9,2026,3,7,104800,10.48
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,18,2026,3,5,108500,10.85
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,1,2026,3,3,99000,9.9
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.19,3,2026,3,3,100000,10.0
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,17,2026,4,30,105000,10.5
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,19,2026,4,29,104000,10.4
경기 성남시 분당구,야탑동,매화마을공무원2,1995,장미로,58.71,10,2026,4,29,104000,10.4
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,58.92,4,2026,4,28,101000,10.1
경기 성남시 분당구,야탑동,매화마을공무원1,1995,매화로,58.92,13,2026,4,18,104100,10.41
